Index,Height.Inches,Weight.Pounds
24392,70.04724,118.1827
10861,65.41424,118.1839
13365,66.24544,118.1862
6699,66.16931,118.1876
10856,67.39241,118.188
15147,66.87942,118.188
23307,64.91737,118.1884
14620,68.64444,118.1935
24262,65.76272,118.194
12485,63.75295,118.195
13214,69.59612,118.1955
13170,65.12247,118.1968
11772,68.20073,118.2019
7924,67.27872,118.2022
15383,66.77273,118.2023
19500,65.97472,118.204
16145,66.80684,118.2042
1019,65.45463,118.2058
4466,67.97472,118.2064
16250,67.16625,118.2065
2452,67.89566,118.2086
21016,69.13583,118.2087
3600,67.88983,118.2089
12414,66.66698,118.2094
11027,66.48835,118.2103
15070,67.94852,118.2123
18398,70.54974,118.2128
20709,66.58893,118.2131
22041,66.46531,118.2134
7823,70.94803,118.2146
22838,67.16705,118.2155
23581,67.42929,118.2165
16377,67.88913,118.218
310,67.48203,118.2183
7053,67.13923,118.2185
3260,66.4718,118.2191
3450,65.57065,118.2219
19749,62.53035,118.2221
10725,67.99813,118.223
18552,68.61336,118.2248
8091,65.84897,118.2251
8687,69.19515,118.2264
22367,66.81162,118.2279
12163,67.09047,118.2317
12562,69.86767,118.2363
7344,67.62069,118.2398
3069,69.66303,118.2405
5724,67.96208,118.2419
8838,67.53807,118.2423
20978,69.91327,118.2455
17500,66.32523,118.2465
6873,66.53698,118.2503
14720,64.66349,118.2509
3752,68.16142,118.2547
7502,65.1748,118.2564
13083,70.04568,118.2566
21585,66.91508,118.2568
22892,69.14886,118.2569
10349,65.20502,118.2572
7311,65.14868,118.2586
17734,68.94939,118.2589
14777,66.52538,118.2619
2893,65.82364,118.264
15010,67.09904,118.2642
2327,66.60061,118.2649
24998,64.69855,118.2655
12452,66.68001,118.2663
7638,67.71709,118.2663
22392,66.74351,118.2665
10066,67.30571,118.2689
4478,64.8353,118.2692
4223,66.81134,118.271
7662,68.71959,118.2746
20898,67.82486,118.2755
14001,66.29874,118.2763
18149,66.14913,118.2779
19182,67.37761,118.2797
13299,66.08383,118.2815
8368,65.53734,118.2815
12802,70.31549,118.2843
5777,68.04101,118.2847
4271,67.14647,118.2882
1307,66.43547,118.2885
11346,68.58906,118.2895
6804,66.31189,118.2902
16902,65.7134,118.2903
11584,69.46751,118.2912
23260,65.49077,118.2955
21646,68.58518,118.3007
21477,64.00869,118.3034
2194,68.73375,118.3051
3161,66.7395,118.3091
8350,65.99698,118.3092
23557,65.591,118.3107
7230,67.23841,118.3111
14556,67.63475,118.3144
7957,67.41926,118.315
22896,67.50031,118.3179
18078,67.70022,118.3203
18521,66.24742,118.3215
14475,66.52751,118.3217
10838,65.99324,118.3222
13253,67.33811,118.3226
24928,66.08091,118.3239
19821,68.93217,118.3246
15927,68.44093,118.326
11698,67.96456,118.3278
11580,68.65065,118.3285
12105,66.05849,118.3292
15901,70.1609,118.3303
15251,67.48578,118.3315
2597,66.89809,118.3329
6139,68.46942,118.3351
4583,69.20247,118.3357
2533,67.66798,118.3373
6728,66.95512,118.338
2886,64.9153,118.3384
23405,67.09138,118.3389
11354,69.52389,118.3399
19747,68.04173,118.3399
505,71.53411,118.3419
12394,68.92278,118.3422
21831,66.88932,118.3424
7496,69.8779,118.3424
22070,66.21688,118.3435
13642,64.39616,118.3443
21936,68.45511,118.3446
6563,65.7157,118.3454
9340,70.35346,118.347
3622,68.61556,118.3477
14774,68.69461,118.3486
23665,67.79166,118.3516
6831,67.40562,118.3544
12121,65.22247,118.3554
2574,64.71711,118.356
24127,68.96778,118.3576
23649,68.99738,118.3578
11572,69.75765,118.3588
2743,66.45788,118.3607
22397,67.16343,118.3616
13203,68.33013,118.3628
14487,68.84511,118.3629
11556,66.10835,118.365
24913,66.30402,118.3665
17909,69.13348,118.3683
20174,66.98288,118.3685
21848,68.18722,118.3686
24587,66.31479,118.3695
19600,67.98617,118.3697
5040,67.68025,118.3701
1089,69.91372,118.3724
10376,66.33031,118.3779
20391,67.9999,118.3824
15945,65.93523,118.384
296,65.77912,118.3865
13666,67.93096,118.3885
9811,69.41444,118.391
19861,66.75602,118.3912
7669,68.65369,118.3939
594,66.31277,118.3945
787,66.39785,118.396
13704,68.0984,118.3992
8057,64.65127,118.3996
5654,67.7237,118.4002
858,67.62401,118.4024
22190,65.36657,118.4034
24117,68.93433,118.4039
22407,67.87583,118.4041
2982,65.34144,118.4045
8060,70.20483,118.4049
335,67.076,118.4065
826,64.50081,118.4079
2105,63.45049,118.4083
798,67.00109,118.4099
12339,67.88896,118.4146
2801,68.04613,118.4149
11627,66.4406,118.4163
11597,69.02697,118.4175
13730,69.9459,118.4187
550,65.012,118.4233
9266,66.06507,118.4233
22255,68.24318,118.4243
6485,66.73714,118.4245
4934,67.37468,118.4249
22615,67.19256,118.4278
4017,65.21731,118.4281
18318,65.37485,118.4317
17985,69.17876,118.432
5275,65.18921,118.4354
7017,67.24076,118.436
4281,66.61651,118.437
24919,66.66413,118.4386
17125,68.4183,118.4396
7477,66.29907,118.4403
23438,67.6557,118.4406
19717,69.4538,118.4412
23171,68.15806,118.4471
12410,64.8085,118.4505
10628,66.88356,118.4508
7371,67.42833,118.4512
23528,67.36294,118.4514
15333,67.30884,118.4517
8913,66.3908,118.4527
6315,67.13201,118.4574
18469,68.78851,118.4584
20394,68.91211,118.4631
13185,66.80834,118.4648
20930,65.65535,118.4649
15266,64.94199,118.4685
18002,66.3178,118.4692
6093,66.13148,118.4705
11028,67.65551,118.4708
8714,66.21546,118.4718
5499,66.95032,118.4744
5196,66.09906,118.4749
360,64.18633,118.4759
11228,69.83424,118.4764
6022,65.93553,118.4802
14667,70.4633,118.4807
16212,67.9457,118.4858
21213,66.18245,118.4861
9655,68.57754,118.4883
14969,66.97137,118.4895
1316,66.99532,118.4896
9252,66.56482,118.4916
18182,67.34878,118.4924
19036,67.33573,118.4924
274,67.23901,118.4945
16368,67.60525,118.4955
24857,67.61647,118.4966
20575,65.95638,118.4989
18489,68.65728,118.4992
23204,66.39166,118.4999
23132,62.87311,118.5005
8934,66.06605,118.503
2804,69.39765,118.5079
9164,70.28256,118.5086
15124,68.03928,118.5115
23820,66.76519,118.5142
7772,66.88154,118.5143
10821,67.03445,118.5148
9814,68.69118,118.5151
15140,65.22979,118.5155
9441,65.42611,118.5156
10758,69.30449,118.5162
2422,67.20628,118.5206
17216,69.26246,118.5224
12322,64.32772,118.5248
11645,67.2019,118.5255
6652,65.74923,118.5265
12220,69.29808,118.53
3667,68.61381,118.5302
23479,67.57232,118.5305
13620,69.33815,118.5346
19993,66.37528,118.5364
5972,65.46622,118.5369
641,65.95442,118.5371
1813,68.67376,118.5378
14687,67.6844,118.539
16425,65.81488,118.5393
12509,68.5202,118.5414
5554,67.28722,118.5444
16677,66.93792,118.5464
20372,70.4214,118.5469
14971,66.79723,118.5487
19091,67.52515,118.5495
20282,69.85285,118.5515
5512,68.74484,118.5521
7250,68.80647,118.5526
6452,65.77143,118.5557
10484,66.13184,118.5572
21030,69.46283,118.5577
17761,68.95181,118.5587
4916,65.9763,118.559
5786,68.55174,118.5602
15909,67.31753,118.5609
4958,67.01056,118.5625
20138,67.39485,118.5645
22543,65.39677,118.5694
1632,67.29728,118.5713
13287,64.07479,118.5714
24450,69.31713,118.5719
9540,70.81253,118.5751
24125,68.74365,118.5769
10124,67.77202,118.5771
1926,67.75431,118.5776
12490,67.09958,118.5781
8757,65.19386,118.5785
20320,67.09454,118.5795
19918,69.27083,118.5856
14326,68.3347,118.5872
4824,67.55168,118.5889
9528,68.38972,118.5898
24131,69.53558,118.5909
544,68.2876,118.591
18827,68.97276,118.5913
15258,67.62403,118.5923
15260,66.20244,118.5927
18068,66.37838,118.5934
8693,62.40403,118.5959
21552,66.55968,118.5975
15631,69.33135,118.6
24476,62.68591,118.6002
19193,67.12628,118.6035
20255,68.50863,118.6061
5703,68.07653,118.6076
18662,67.01481,118.6079
17636,67.27537,118.608
16522,66.26798,118.6096
12218,67.11773,118.6122
14787,67.8132,118.614
9785,68.46611,118.6156
13550,67.47588,118.6167
8682,69.3629,118.6172
16715,66.4448,118.6193
18163,68.32443,118.6195
24939,70.35191,118.6196
17993,66.41675,118.6227
16461,65.8652,118.6262
2122,68.11943,118.6268
6130,67.44333,118.6275
19005,69.66234,118.628
10085,68.52361,118.6287
10801,69.32415,118.631
15071,67.36696,118.6315
8532,67.18734,118.6352
20820,68.23821,118.6372
24025,67.55792,118.6378
14396,67.33761,118.6397
575,69.36148,118.6402
8133,66.64902,118.6405
9663,65.61597,118.6455
23380,70.86568,118.6469
20694,69.56018,118.6513
13898,67.67338,118.6532
7778,68.06505,118.6554
8519,66.63283,118.6562
24040,67.47984,118.6579
7839,69.77827,118.6649
16245,66.78274,118.6653
10695,68.78042,118.6681
8217,65.33432,118.6681
3749,65.49529,118.6689
11287,67.58689,118.6697
4829,64.18266,118.6707
16143,67.77341,118.673
2230,64.76601,118.6754
13315,70.40373,118.6765
4118,66.81513,118.6787
14328,68.84585,118.6805
14079,68.93064,118.6825
21962,65.74458,118.6861
24902,69.03557,118.6868
6186,67.36607,118.689
14833,68.39465,118.6916
6923,68.87831,118.697
7242,66.37135,118.6985
276,69.03098,118.6991
23992,68.89927,118.6997
331,67.16792,118.7008
10779,67.34629,118.7027
15711,66.73917,118.7027
11038,67.87942,118.7067
12036,65.45238,118.7077
3872,65.23439,118.7079
13073,67.29233,118.7096
13477,66.50649,118.7096
6830,70.10012,118.7125
11021,67.58847,118.7126
22553,64.89306,118.7128
2860,67.98945,118.7202
24983,68.36249,118.7207
3764,66.8815,118.7213
4597,68.37668,118.7218
23169,69.90308,118.7222
2404,66.96198,118.7229
6565,66.79918,118.7239
7262,65.74663,118.725
19286,65.6135,118.7268
14482,68.99586,118.7286
3920,68.58821,118.7312
24609,70.51604,118.7315
16638,67.55359,118.7322
3509,64.34058,118.7342
1633,65.95685,118.7344
23555,66.31113,118.736
8993,68.71458,118.739
3715,66.37289,118.7403
18533,69.49369,118.7416
9948,67.44148,118.7423
392,67.46867,118.7434
19022,67.42591,118.7455
3830,66.64205,118.7461
17218,66.24054,118.7468
10039,70.7395,118.7482
6304,71.39265,118.7488
10088,68.72072,118.7503
4427,67.67068,118.7544
11007,67.94455,118.7549
15911,66.38894,118.7559
9900,67.31358,118.7559
5062,68.71498,118.7562
17350,67.09869,118.7587
3813,69.43486,118.7635
22314,65.74265,118.765
13050,68.5373,118.7651
3242,67.63647,118.7652
21042,66.09883,118.7709
11898,68.84149,118.773
14700,67.6317,118.7798
2189,65.65796,118.7804
11574,69.90579,118.7813
5872,66.26194,118.7813
17380,67.68763,118.7816
5017,67.12819,118.7819
14621,68.6705,118.7838
2760,68.47674,118.7857
5517,68.837,118.7874
21659,65.55386,118.7886
19465,68.94134,118.7888
6844,66.58063,118.7891
1065,65.87507,118.7934
7416,67.21431,118.7941
13720,66.27821,118.7967
24994,66.19462,118.7974
20303,67.53817,118.8005
18638,68.82895,118.8026
10662,71.40024,118.804
18239,63.13516,118.8045
24200,64.51111,118.8058
16564,67.08497,118.8063
8387,66.90853,118.8067
15271,70.38866,118.807
20139,69.13842,118.8077
23891,68.81107,118.8078
8127,66.14261,118.8111
2359,63.56132,118.8125
8440,67.43873,118.814
22500,65.6892,118.8169
11120,67.75034,118.8212
3051,65.88387,118.8276
13100,67.34605,118.8282
1576,70.03545,118.8309
24348,67.96857,118.8369
16634,67.32703,118.8394
5894,66.64158,118.8403
6052,67.86325,118.8413
17752,67.15214,118.8415
1194,67.3527,118.8437
23901,66.82731,118.848
23194,68.1878,118.8524
3435,66.8827,118.8532
16032,68.06347,118.8537
10194,67.16775,118.855
2033,66.92629,118.8555
1912,67.30796,118.8584
11083,65.05165,118.8598
10343,67.06849,118.8617
13473,68.84698,118.8636
13037,67.48073,118.8642
23965,68.44916,118.8654
18859,70.21849,118.867
5229,69.63548,118.8671
14635,67.80629,118.8678
10275,65.00025,118.8709
2904,68.55723,118.8729
8963,65.92248,118.8738
13123,67.9919,118.8748
4516,65.12676,118.875
21327,66.18678,118.8765
23815,69.50049,118.8787
24618,67.95125,118.8796
23929,65.70868,118.8838
19989,68.9745,118.8841
9032,67.3223,118.8846
23910,66.63057,118.8852
8395,64.89628,118.8854
23536,67.06781,118.8862
11851,66.17403,118.887
5407,65.24262,118.8877
20151,68.23718,118.8886
178,65.73568,118.8923
11883,69.25778,118.8957
6479,68.56861,118.8964
14398,69.1154,118.8989
6508,69.08622,118.9012
19320,66.82436,118.9075
24713,66.0497,118.9106
3558,66.16322,118.9108
7129,65.72178,118.9157
17566,68.80506,118.9164
6545,69.53816,118.921
5695,68.20921,118.9215
11398,68.2852,118.9217
14518,65.27883,118.9227
6458,67.62461,118.9278
20129,68.3926,118.928
20026,69.36726,118.9293
15862,66.44596,118.9311
22317,70.71294,118.9324
17621,67.38143,118.9327
11501,67.91946,118.9415
11273,66.10171,118.9452
8471,65.05616,118.9465
980,67.70647,118.9472
16154,66.36395,118.9485
16897,68.77375,118.9486
17649,69.85783,118.9502
14380,68.39004,118.9528
21637,67.72768,118.9536
20184,65.0809,118.9592
4800,66.95318,118.9592
15023,70.47594,118.9593
2378,69.49214,118.9607
5271,67.27908,118.9625
7503,66.21658,118.9631
14254,67.38101,118.9634
22501,65.1204,118.9654
4999,65.84895,118.9697
14291,70.4306,118.9721
7400,68.43495,118.9727
10826,64.96701,118.9745
6446,67.29622,118.9762
23794,69.59606,118.9768
11248,64.46785,118.9773
4328,66.6102,118.9776
19956,66.54757,118.9779
24203,66.13664,118.9781
1911,66.53479,118.9804
5638,66.15618,118.9815
12000,67.08247,118.982
393,66.44873,118.9856
16264,64.70896,118.9869
15328,64.87304,118.9879
22401,65.39474,118.9921
5086,66.26107,118.9925
6606,68.515,118.9934
17963,69.15142,118.9946
9413,69.03411,118.9953
24538,68.2376,118.9982
9786,68.1011,118.9991
15914,65.47601,119.0022
24541,70.23741,119.0039
13688,65.81467,119.0041
14296,65.91925,119.0062
2291,67.37048,119.0077
1337,66.52804,119.0115
5089,66.47783,119.0131
13467,67.18685,119.0143
16614,68.47003,119.0145
10673,66.73813,119.0173
7239,68.23983,119.0203
15455,68.27218,119.0224
9695,70.73365,119.0237
20181,66.61543,119.0238
9375,67.88746,119.0272
22871,66.1292,119.0279
10504,67.11498,119.0296
15228,68.19097,119.0327
4772,66.43672,119.0362
17046,67.66003,119.0371
17850,68.16405,119.0371
24237,69.79289,119.0381
5121,66.41848,119.0393
22171,64.40454,119.04
16548,65.96554,119.0405
24092,67.72877,119.0444
8410,66.56312,119.046
22161,67.15164,119.0471
9225,66.93836,119.0544
20421,69.8081,119.0553
20876,68.65355,119.0566
19382,67.96789,119.0567
15683,66.06383,119.0574
10328,68.11154,119.0578
8676,68.96333,119.0578
8632,66.6512,119.0595
8615,68.21604,119.0602
4653,67.09087,119.0616
22884,65.83099,119.0626
3651,66.72332,119.0638
19302,67.81668,119.0647
23473,68.38827,119.0647
12011,67.6955,119.0652
6332,68.3058,119.0695
23777,64.31386,119.0699
16375,64.96432,119.0701
9320,69.46842,119.0737
6591,66.7959,119.0778
4000,67.32611,119.0783
23995,71.37386,119.0819
20750,66.31546,119.0874
14434,65.33618,119.0882
1691,66.46755,119.0926
24756,69.2472,119.0934
11579,68.63376,119.0942
7976,66.75836,119.0958
11620,71.12176,119.0967
21464,69.44319,119.0987
14992,67.57452,119.1006
5105,67.55601,119.1028
1074,68.44658,119.1058
5999,66.8725,119.1075
4239,67.34998,119.11
793,71.9233,119.1123
12178,66.86238,119.1125
13280,68.52817,119.1168
14744,68.45981,119.1174
14012,68.69331,119.1176
3008,65.66484,119.1195
24955,66.69014,119.1199
19403,70.36044,119.1202
21306,66.10233,119.1205
5018,67.29436,119.1211
16012,66.10635,119.1248
1047,64.54385,119.127
8507,64.98478,119.1325
15868,70.48029,119.135
12379,68.71184,119.1353
7595,67.42779,119.1357
11156,67.0114,119.1376
3849,69.05855,119.1382
3438,68.56045,119.1386
10827,66.83755,119.1425
13795,69.15525,119.1435
24738,68.90813,119.1438
2776,68.89097,119.1438
11160,69.64489,119.1443
21232,67.30255,119.1448
22769,64.58086,119.146
19871,64.26213,119.1471
2245,66.39741,119.1475
5912,67.702,119.1475
14644,66.83292,119.15
16618,66.22404,119.1531
19620,69.02802,119.1542
16533,68.08572,119.1548
4636,66.70738,119.1554
2872,65.30411,119.1556
21878,70.28061,119.1562
5942,65.07433,119.1591
2305,67.36034,119.1631
18987,66.87131,119.1642
12930,68.30887,119.1643
9429,65.8334,119.1656
5205,65.19464,119.1674
22221,69.07539,119.1678
5299,67.54866,119.1681
6527,66.51039,119.1722
17068,67.07057,119.175
9201,67.06344,119.1764
4521,65.9331,119.1788
13064,63.23763,119.1795
1546,67.9806,119.1796
23238,70.21226,119.1812
22298,67.57329,119.1817
24292,65.89887,119.1833
22222,64.79406,119.185
24682,67.50053,119.1866
21216,67.87585,119.188
8809,69.70535,119.1882
23020,66.37047,119.1916
23466,68.44809,119.1946
12618,69.37019,119.1947
7476,68.74666,119.1949
8897,66.43891,119.1959
22182,65.95543,119.1968
8023,69.48892,119.1983
20852,66.96076,119.1984
6539,65.91382,119.2019
10620,69.10658,119.2041
3723,65.95317,119.206
6895,69.71847,119.206
5719,65.25996,119.209
12005,67.39237,119.2096
9310,68.00746,119.2101
17723,67.08656,119.2133
1479,68.81195,119.2154
18191,64.95625,119.2154
18763,64.08148,119.2167
20008,67.10359,119.217
16917,66.49651,119.2178
16694,69.25047,119.2207
16479,67.44715,119.2209
13250,64.28003,119.2213
11201,67.77124,119.2235
22184,63.76783,119.2237
16311,67.33983,119.2277
17710,70.05938,119.229
14252,68.80922,119.2303
3703,67.55321,119.2307
16322,68.03452,119.2309
16130,63.7295,119.2318
9268,64.42169,119.2322
22875,67.63726,119.2335
2959,68.90095,119.241
12040,69.67,119.2428
24276,63.60936,119.2431
5215,67.30672,119.2437
10806,67.18894,119.2439
6135,71.72566,119.2446
180,66.58396,119.2488
18481,67.12827,119.2494
5629,65.74585,119.2501
11707,66.34353,119.2517
17464,67.89296,119.2523
20216,68.18813,119.2532
10475,67.35561,119.2536
21973,68.8397,119.2542
20069,68.90664,119.2548
22399,67.19284,119.2573
20748,70.70338,119.2585
23769,68.38876,119.2589
22278,63.55164,119.2598
14849,67.26889,119.2626
5429,70.6257,119.2626
24269,68.29893,119.2646
17687,65.10463,119.2647
6942,61.4055,119.2652
4504,66.86386,119.266
15678,66.64326,119.2689
3740,66.17409,119.2702
17891,67.68157,119.2703
13956,67.87961,119.2717
21922,69.78616,119.2747
22458,66.8153,119.2792
15201,67.93149,119.2796
23860,67.79233,119.2799
442,68.11699,119.2811
15573,66.64897,119.2815
24929,65.3417,119.2852
6519,68.3482,119.2853
4456,68.17351,119.293
22432,65.44791,119.2957
6602,65.886,119.2969
4386,69.0613,119.2979
8870,65.68838,119.2997
11283,68.51757,119.3005
10316,66.05144,119.3036
8136,68.89543,119.3074
23436,68.83485,119.3079
14684,65.11179,119.3086
128,67.92809,119.3087
332,67.8467,119.3108
10755,65.94502,119.3141
15205,67.47237,119.3153
1043,68.05498,119.3169
23359,67.80891,119.3174
1789,66.6783,119.3179
9180,67.35514,119.3197
1015,67.35651,119.32
22699,64.09194,119.3224
15244,67.25989,119.323
1252,68.73038,119.3241
9566,66.13335,119.3266
1496,66.95297,119.3281
13310,66.93124,119.3294
8641,67.5598,119.3298
23778,69.72695,119.3308
24908,68.45513,119.3317
23645,64.38354,119.3323
14703,68.15761,119.3325
11666,64.24525,119.3337
13663,66.06785,119.3338
15850,68.17467,119.334
23698,64.75341,119.3351
19790,68.91363,119.3353
18485,67.01715,119.3356
4985,65.64079,119.3393
2997,66.45012,119.3414
1328,67.02796,119.343
5420,67.57183,119.3432
23809,68.06118,119.3436
8666,68.43875,119.3438
9942,66.87896,119.345
4277,68.32951,119.3464
20771,69.06645,119.3467
17238,69.20707,119.3487
12074,67.20268,119.3535
3616,68.24493,119.3536
21120,68.44591,119.3537
19980,65.0702,119.358
9861,68.27063,119.3592
8310,64.4356,119.3601
15543,68.14345,119.3634
17975,66.51091,119.3634
13493,64.87852,119.364
16919,66.59252,119.3649
21085,68.85556,119.367
395,63.76881,119.3691
11535,70.93105,119.3693
59,66.36418,119.3701
22819,68.10599,119.3721
3807,69.94709,119.3727
15158,67.12901,119.374
4298,66.64913,119.3743
21180,65.096,119.3788
5462,64.31855,119.3805
11955,70.39063,119.3835
9362,66.46702,119.3847
8433,65.93135,119.386
16166,67.79735,119.3893
6611,69.62402,119.3894
17675,66.60584,119.3897
24218,68.9367,119.3911
19183,69.67373,119.3944
4125,68.89196,119.3961
10310,68.87878,119.3971
4870,66.1089,119.3998
12570,68.38498,119.4007
7236,67.34344,119.4016
3403,64.80108,119.4034
16153,65.36962,119.4041
426,69.13413,119.4067
22025,66.98903,119.4068
10774,68.2101,119.4079
14430,71.44878,119.4079
19880,66.70977,119.4087
1016,69.68727,119.4097
24557,68.20125,119.4097
7208,70.68901,119.41
19434,67.4445,119.4108
19746,67.01183,119.4125
11914,66.3123,119.4157
16579,66.14817,119.4163
11474,64.72033,119.4164
20762,65.79543,119.418
8751,66.00152,119.4182
6736,67.72679,119.4187
20147,68.14086,119.4189
4109,64.43271,119.4229
15501,69.19612,119.4294
13959,67.19885,119.4295
20468,66.94932,119.4308
4070,69.71611,119.4332
14134,66.69188,119.4333
8655,69.81058,119.4349
2123,66.44223,119.4357
17754,65.3578,119.4367
13919,63.81449,119.4379
10396,66.23597,119.438
18415,66.23707,119.442
